,RAJ2000,DEJ2000,Use,F24,LIR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN
1355,150.0518341,2.1940756,1,0.007389,303636000.0,0.2414,0.181261,0.312186,0.482396,0,,
1356,150.0958252,2.1925042,1,0.02608,21315000000.0,0.763,1.79508,3.7299,6.12967,0,,
1357,150.1383667,2.1939695,1,0.004712,5067050000.0,0.9066,0.305898,0.662131,1.1293,0,,
1358,150.2175751,2.1945784,1,0.006463,8283020000.0,0.9711,0.174027,0.253648,0.459922,0,,
1361,150.16716,2.1941781,1,0.0112,11775100000.0,0.8958,0.22828,0.508284,0.6727,0,,
1363,150.069397,2.1944318,1,0.001641,70062200000.0,3.0417,0.280159,0.420259,0.642884,0,,
1365,150.1113892,2.1945755,1,0.0002947,620422000.0,1.1299,0.0897634,0.242535,0.528616,0,,
1368,150.0852203,2.1935735,1,0.0009295,617461000.0,0.6937,0.401248,2.05759,4.87715,0,,
1370,150.0441132,2.1936271,1,0.02378,27488100000.0,0.936,1.19896,2.42181,3.83755,0,,
1371,150.081192,2.1939266,1,0.1578,1104120000000.0,1.8527,0.265784,1.14399,6.91431,0,,
1380,150.1507416,2.1941762,1,0.006098,7815240000.0,0.968,0.211429,0.917774,2.3152,0,,
1383,150.155426,2.1949296,1,0.002779,4158220000.0,1.0223,0.132806,0.18615,0.316231,0,,
1386,150.1158142,2.1944773,1,0.01483,43215800000.0,1.2449,0.608664,1.09284,1.84151,0,,
1387,150.1409912,2.1950736,1,0.01421,11895200000.0,0.7756,0.0322857,0.145577,0.26663,0,,
1389,150.2185364,2.1942823,1,0.01408,199456000.0,0.1581,0.261365,0.547892,1.50439,0,,
1394,150.0756073,2.1947021,1,0.01063,2738170000.0,0.4752,0.238521,0.434873,0.544069,0,,
1397,150.21492,2.1938925,1,0.04887,466129000000.0,2.213,0.672983,0.838158,1.27917,0,,
1399,150.1950073,2.1943903,1,0.01004,72949600000.0,1.9159,0.684308,1.28534,1.84618,0,,
1402,150.14328,2.1941769,1,0.001363,1167440000.0,0.7842,0.369773,1.31203,3.07488,0,,
1405,150.0419006,2.195389,1,0.01618,115923000000.0,1.6768,0.204087,0.450028,0.392506,0,,
1406,150.2179413,2.1944664,1,0.02338,25141700000.0,0.9022,0.851291,1.49187,2.29392,0,,
1407,150.1398163,2.1948874,1,0.01027,88374700000.0,2.1059,0.325538,0.694953,1.42877,0,,
1409,150.154541,2.194648,1,0.01512,32695700000.0,1.1452,0.514525,0.813676,1.29161,0,,
1413,150.0509338,2.1951962,1,0.01266,16729100000.0,0.9796,0.213396,0.529313,0.578282,0,,
1414,150.0450897,2.1955063,1,0.009063,8994500000.0,0.8682,0.168834,0.242786,0.243173,0,,
1418,150.0866089,2.1934195,1,0.01277,7625730000.0,0.6671,0.445166,2.99859,10.2299,0,,
1419,150.1055145,2.1934998,1,0.06459,456981000000.0,1.6234,1.35177,7.10983,21.3295,0,,
1421,150.2003174,2.1950953,1,0.01571,116922000000.0,1.9496,0.151459,0.663217,1.70248,0,,
1423,150.1989136,2.1954136,1,0.006939,48232100000.0,1.5893,0.150165,0.237363,0.308013,0,,
1426,150.0513458,2.1944458,1,0.03,38448200000.0,0.9703,0.673114,1.383,2.54976,0,,
1429,150.0913086,2.1920106,1,0.06593,44983600000.0,0.7067,2.45304,9.64139,27.2539,0,,
1430,150.1681366,2.1954646,1,0.008844,26910400000.0,1.2576,0.200663,0.289632,0.317809,0,,
1432,150.0889587,2.1948819,1,0.01384,12356100000.0,0.804,0.105739,0.479339,1.16551,0,,
1434,150.0934906,2.1953325,1,0.002229,2461540000.0,0.9171,0.0390708,0.184211,0.472121,0,,
1435,150.0646057,2.1953895,1,0.01528,33041700000.0,1.1452,0.454792,0.789128,0.997143,0,,
1438,150.1870575,2.1942976,1,0.05232,30422800000.0,0.6538,0.943157,3.06672,8.88459,0,,
1439,150.0608673,2.19525,1,0.006926,344775000.0,0.2609,0.175259,0.35017,0.515487,0,,
1441,150.0912781,2.1939695,1,0.004448,5006710000.0,0.9246,0.356794,1.87413,5.18279,0,,
1442,150.0870972,2.1957402,1,0.01627,14796900000.0,0.8121,0.0220358,0.100753,0.311495,0,,
1444,150.0668182,2.1946068,1,0.02073,19496000000.0,0.8316,0.895913,2.11697,4.1404,0,,
1447,150.0641479,2.1953998,1,0.01261,26547400000.0,1.1345,0.364712,0.556544,0.660025,0,,
1451,150.1591492,2.195189,1,0.01147,15618800000.0,0.9854,0.492497,1.05371,2.04047,0,,
1452,150.0696259,2.1935463,1,0.01582,170076000000.0,2.4318,1.63046,3.0041,4.77869,0,,
1454,150.1595917,2.1932254,1,0.04302,25689800000.0,0.6604,2.62574,8.52609,21.0138,0,,
1455,150.090332,2.1951904,1,0.0006488,116843000.0,0.4156,0.471228,0.707029,0.958345,0,,
1459,150.1303101,2.194288,1,0.05094,30419300000.0,0.6578,1.98115,6.51631,16.9623,0,,
1463,150.1657715,2.194411,1,0.1089,759878000000.0,1.8322,1.75447,4.63974,10.5968,0,,
1464,150.157074,2.1950867,1,0.01007,9470560000.0,0.8303,1.11552,1.73162,2.27434,0,,
1469,150.1882324,2.1956451,1,0.02069,25058500000.0,0.9475,0.278673,0.676015,1.25443,0,,
1470,150.2003479,2.1961699,1,0.01519,749202000000.0,3.095,0.207354,0.261388,0.455579,0,,
1472,150.0479431,2.1926925,1,0.008775,436817000.0,0.2566,2.64757,8.15949,16.2825,0,,
1473,150.0952759,2.1955826,1,0.0001877,3678580000.0,2.6202,0.797352,1.76274,3.63757,0,,
1474,150.2132874,2.1957228,1,0.01298,113258000.0,0.1267,0.113006,0.17937,0.200401,0,,
1475,150.1455231,2.1956964,1,0.02255,23707800000.0,0.8922,0.358614,0.615486,1.12005,0,,
1476,150.1041718,2.1954882,1,0.01071,6926480000.0,0.6857,0.234677,0.661637,1.43041,0,,
1479,150.0770721,2.1954849,1,0.01166,33978200000.0,1.2426,0.78923,1.29501,2.19453,0,,
1481,150.0643921,2.1952319,1,0.01521,32890400000.0,1.1422,0.642939,0.982191,1.00485,0,,
1485,150.0767975,2.1960857,1,0.001876,1736170000.0,0.8182,0.0357479,0.151127,0.388973,0,,
1487,150.1529999,2.1954646,1,0.01531,26973400000.0,1.0685,0.253767,0.448492,1.32333,0,,
1489,150.0512543,2.1962378,1,0.01716,18950200000.0,0.9094,0.2019,0.283081,0.25356,0,,
1493,150.1626129,2.1957116,1,0.01501,105596000000.0,1.8615,0.918439,2.93496,6.11082,0,,
1495,150.0773773,2.1917889,1,0.05228,34729300000.0,0.6944,2.16213,13.989,58.1764,0,,
1497,150.041626,2.1958852,1,0.01916,176857000000.0,2.1819,0.672482,1.1245,1.10083,0,,
1498,150.0730438,2.196027,1,0.001847,72494900000.0,3.1195,0.714084,0.880973,1.02829,0,,
1499,150.0594025,2.1962602,1,0.005805,3375470000.0,0.654,0.154217,0.302642,0.405598,0,,
1501,150.1423035,2.1906638,1,0.0106,1166840000.0,0.346,19.9074,98.6058,341.981,0,,
1504,150.0658264,2.195874,1,0.004932,26601000000.0,1.4147,0.463698,0.816003,1.72067,0,,
1505,150.0596008,2.1964853,1,0.002489,1566340000.0,0.6834,0.0912666,0.186068,0.226849,0,,
1507,150.0936584,2.1947501,1,0.006545,7227800000.0,0.908,1.09782,2.70739,5.75243,0,,
1509,150.0883179,2.1958644,1,0.009213,12945800000.0,0.9992,0.265081,0.671099,1.31662,0,,
1510,150.2030945,2.1962187,1,0.002476,665568000.0,0.484,0.26372,0.432586,0.604982,0,,
1514,150.1433411,2.1926401,1,0.01375,12275700000.0,0.8022,2.9168,19.8589,72.6948,0,,
1515,150.1177063,2.1956289,1,0.006475,15714600000.0,1.1854,0.679711,1.24598,2.12936,0,,
1516,150.1539612,2.1948898,1,0.04278,46003400000.0,0.9,1.32285,2.78911,5.16932,0,,
1517,150.1270599,2.1961596,1,0.007304,68509400000.0,2.2003,0.479161,0.776638,0.849781,0,,
1522,150.092041,2.1950724,1,0.01591,17569800000.0,0.9136,0.691704,4.01336,12.4485,0,,
1524,150.0697937,2.1956704,1,0.00201,14105500000.0,1.7711,0.461138,1.21165,3.54249,0,,
1525,150.150238,2.194988,1,0.268,1947260000000.0,1.9203,1.34938,5.58534,23.0212,0,,
1527,150.1565247,2.1955898,1,0.01878,247166000000.0,2.4874,1.64397,2.66385,3.59592,0,,
1530,150.1288452,2.1932323,1,0.1843,186765000000.0,0.8862,4.26268,22.9791,90.08,0,,
1531,150.2148895,2.1957409,1,0.002827,2366480000.0,0.7778,0.750954,1.60377,2.32471,0,,
1533,150.1636353,2.1963639,1,0.02812,204317000000.0,1.9202,0.392644,0.666571,0.736696,0,,
1534,150.1211853,2.1965034,1,0.01026,257574000.0,0.1949,0.169258,0.328836,0.434063,0,,
1540,150.0505066,2.1960716,1,0.02043,839530000.0,0.2397,0.425448,0.959586,1.63633,0,,
1541,150.1411438,2.1961739,1,0.003087,2856910000.0,0.8213,0.209367,0.706898,1.27371,0,,
1542,150.0955963,2.1961737,1,0.01389,5147470000.0,0.5413,0.575573,1.29466,2.30817,0,,
1543,150.1022186,2.1964028,1,0.01828,801777000.0,0.2433,0.126003,0.25252,0.398496,0,,
1556,150.1620331,2.1968982,1,0.002288,75294400000.0,2.9099,0.253016,0.306206,0.47414,0,,
1558,150.0540771,2.1967564,1,0.003237,3480910000.0,0.9056,0.193679,0.349818,0.438311,0,,
1559,150.0774536,2.1963725,1,0.003216,285452000000.0,3.3244,0.618605,0.897747,0.963729,0,,
1560,150.2037811,2.1965604,1,0.004379,50918600000.0,2.3657,0.464032,0.604913,0.670155,0,,
1561,150.0619812,2.196594,1,0.00509,128288000000.0,2.7508,0.511457,1.14931,1.09957,0,,
1563,150.0583649,2.1953933,1,0.04481,51797400000.0,0.9321,0.987757,3.51114,11.2015,0,,
1569,150.0691376,2.1939647,1,0.005537,38528900000.0,1.8175,1.25859,5.67502,13.9313,0,,
1570,150.0783997,2.1947379,1,0.4016,500321000000.0,0.9607,3.39788,10.9796,37.1781,0,,
1571,150.0879059,2.1961286,1,0.003908,3878460000.0,0.8614,0.114224,0.558458,1.30828,0,,
1573,150.0813141,2.1969922,1,0.006943,7299480000.0,0.8962,0.0868937,0.196732,0.324612,0,,
1574,150.1462708,2.1960783,1,0.02683,31717100000.0,0.943,0.3373,1.49471,4.09327,0,,
1580,150.1852264,2.1960144,1,0.01163,50980200000.0,1.3481,1.1622,2.393,3.92204,0,,
1585,150.2020111,2.1968882,1,0.005687,96208500000.0,2.5477,0.586498,0.881554,0.941149,0,,
1586,150.0760651,2.1905067,1,0.9831,32973000000.0,0.2187,13.1452,64.5106,273.747,0,0.0,
1587,150.1742249,2.1958244,1,0.0214,2616260000.0,0.364,1.04352,2.322,4.18273,0,,
1590,150.0455627,2.1956255,1,0.01231,9332520000.0,0.7367,1.44555,3.43351,6.64589,0,,
1593,150.071701,2.1969988,1,0.01873,130793000000.0,1.7818,0.313315,0.481641,0.51336,0,,
1595,150.1468048,2.1963272,1,0.01404,15504700000.0,0.9113,1.14893,2.76307,5.00568,0,,
1596,150.1340332,2.1972659,1,4.302e-05,22351600.0,0.6257,0.145689,0.274183,0.423414,0,,
1600,150.0949554,2.1968386,1,0.01625,19681100000.0,0.9478,0.0673503,0.281679,0.512013,0,,
1601,150.1102753,2.1939831,1,0.1614,339790000000.0,1.1382,1.87408,10.3409,51.3901,0,,
1603,150.09552,2.1970408,1,0.006524,153093000000.0,2.7203,0.431293,0.524495,0.909888,0,,
1604,150.1171417,2.1964316,1,0.05496,133386000000.0,1.1883,0.931531,1.83019,3.19412,0,,
1606,150.1716461,2.1958151,1,0.02052,1088890000.0,0.2619,1.21684,2.73233,4.60234,0,,
1607,150.0749207,2.196522,1,0.01639,168720000000.0,2.2829,0.747625,1.36296,2.59922,0,,
1610,150.0739899,2.1971831,1,0.004404,31479400000.0,1.6996,0.350684,0.538042,0.567262,0,,
1614,150.1865845,2.1972182,1,0.009904,514096000000.0,3.1224,0.477894,0.583666,0.476809,0,,
1616,150.103241,2.1968794,1,0.01269,12251400000.0,0.8495,0.0668536,0.293437,0.875675,0,,
1617,150.1580505,2.196759,1,0.002849,2543530000.0,0.8014,0.615425,1.08659,1.53162,0,,
1618,150.0580902,2.1965046,1,0.02985,290187000000.0,2.2224,0.598661,1.44112,3.87811,0,,
1626,150.0876007,2.1969657,1,0.003446,2351180000.0,0.706,0.237327,0.923093,2.09114,0,,
1627,150.0594635,2.1970899,1,0.01118,11329500000.0,0.8745,0.191735,0.567371,1.44262,0,,
1629,150.1657867,2.1971197,1,0.001943,188494000000.0,3.3799,0.31893,0.384376,0.0454512,0,,
1631,150.1740723,2.1966481,1,0.01044,985016000.0,0.33,0.44488,1.08911,1.73243,0,,
1632,150.2215576,2.1973503,1,0.004188,719326000.0,0.4086,0.207713,0.459334,0.726599,0,,
1633,150.1273193,2.1975796,1,0.01371,28863200000.0,1.1332,0.176575,0.264603,0.436757,0,,
1636,150.1531219,2.1946583,1,0.02001,22523500000.0,0.9215,2.20238,14.1578,46.7089,0,,
1637,150.1579285,2.1971757,1,0.007816,7545850000.0,0.8509,0.325586,0.684787,1.05094,0,,
1638,150.1175995,2.1965878,1,0.01361,92291600000.0,1.5718,1.00515,2.06435,3.75557,0,,
1640,150.1914062,2.1974037,1,0.0003303,11596700000.0,2.9426,0.651329,0.852032,0.81608,0,,
1641,150.0674286,2.1972203,1,0.007394,368071000.0,0.2592,0.3806,0.505474,0.760848,0,,
1642,150.1169434,2.197726,1,0.005663,4405170000.0,0.7456,0.0363321,0.121492,0.274777,0,,
1645,150.1484985,2.19642,1,0.01191,82964700000.0,1.787,0.694619,3.94063,12.3209,0,,
1646,150.1851959,2.1947322,1,0.01373,15454600000.0,0.9267,1.95257,12.8474,43.9884,0,,
1648,150.0470123,2.1961298,1,0.04781,1030520000.0,0.1823,2.87614,5.01284,7.26138,0,,
1649,150.046051,2.1973548,1,0.003477,24220700000.0,1.7912,0.37974,0.494262,1.01551,0,,
1650,150.0452118,2.1975474,1,0.03167,1480790000.0,0.2523,0.118609,0.28246,0.611892,0,,
1651,150.1627502,2.1960177,1,0.05911,421368000000.0,1.8938,1.0691,5.38888,14.5192,0,,
1653,150.1998444,2.197047,1,0.005127,46667500000.0,2.171,0.776381,1.81864,3.24221,0,,
1658,150.1975861,2.1976497,1,0.000416,35220900000.0,3.3044,0.318239,0.498299,0.695345,0,,
1661,150.1473846,2.1976285,1,0.006118,12880000000.0,1.1365,0.15365,0.402381,0.665744,0,,
1662,150.1429901,2.1961555,1,0.1065,149650000000.0,0.9963,1.08927,3.82888,12.5823,0,,
1663,150.0443878,2.1965477,1,0.03528,41706300000.0,0.9456,1.55347,4.08038,8.47522,0,,
1665,150.2129822,2.1937528,1,0.4785,3362360000.0,0.1154,43.5857,111.902,230.654,0,,
1667,150.1569977,2.1968839,1,0.09071,652637000000.0,1.9086,0.93969,2.54119,6.8625,0,,
1668,150.1173553,2.1972547,1,0.009018,47352700000.0,1.404,0.744637,1.05655,0.93616,0,,
1669,150.0578613,2.1975942,1,0.0104,109466000000.0,2.3884,0.487676,0.900394,0.881027,0,,
1672,150.0414429,2.1970477,1,0.007341,1039970000.0,0.3836,1.89237,3.41275,4.97479,0,,
1675,150.1980591,2.1941991,1,0.06236,23930900000.0,0.5385,5.62314,14.4135,29.6676,0,,
1677,150.1567993,2.1976705,1,0.009973,10724500000.0,0.9028,0.469656,0.799309,0.984664,0,,
1679,150.173172,2.1982684,1,0.01033,72080200000.0,1.8329,0.468857,0.608101,0.33833,0,,
1682,150.1491394,2.1980255,1,0.001117,9047430000.0,2.041,0.242993,0.401575,1.03658,0,,
1685,150.1753693,2.1971164,1,0.007377,13441300000.0,1.081,0.748337,2.37161,7.63942,0,,
1689,150.1969757,2.1972501,1,0.01564,7669250000.0,0.6024,0.799846,1.73674,3.01021,0,,
1692,150.1872101,2.1982348,1,0.01112,106064000000.0,2.2192,0.292243,0.430767,0.496832,0,,
1693,150.1493225,2.1965415,1,0.08429,90641200000.0,0.9005,2.8728,6.21713,12.4459,0,,
1694,150.0953979,2.19787,1,0.005346,3647540000.0,0.7015,0.295687,0.526383,0.810303,0,,
1695,150.1520996,2.1954224,1,0.004355,4902030000.0,0.9172,1.90122,13.6682,48.6002,0,,
1698,150.0535583,2.196938,1,0.01108,32288000000.0,1.2438,0.650407,1.69275,4.59359,0,,
1703,150.1407318,2.1978145,1,0.003295,362712000.0,0.3514,0.249474,0.478802,0.998897,0,,
1704,150.2201691,2.1957521,1,0.2674,238730000000.0,0.7997,1.56565,9.22512,48.5606,0,,
1705,150.116806,2.1967432,1,0.01321,15999200000.0,0.9514,0.56467,3.32659,18.3334,0,,
1707,150.0589905,2.1976507,1,0.01624,170935000000.0,2.3262,0.653482,1.12466,2.08305,0,,
1709,150.0613708,2.1984608,1,0.02267,94910200000.0,1.3302,0.404396,0.736802,1.82255,0,,
1710,150.0688171,2.1952801,1,0.05403,989731000.0,0.1751,2.67578,7.78465,16.8659,0,,
1711,150.0558624,2.1986165,1,0.005054,11237500000.0,1.1535,0.0949035,0.175411,0.34559,0,,
1714,150.0702667,2.1987667,1,0.002691,227835000000.0,3.3219,0.0713619,0.0783065,0.0229583,0,,
1715,150.1799316,2.1981187,1,0.01935,144013000000.0,1.9516,0.428029,0.882759,1.15102,0,,
1718,150.1498871,2.1984363,1,0.03739,910608000000.0,2.73,0.520069,1.02022,0.888096,0,,
1721,150.1546936,2.197531,1,0.005411,7150160000.0,0.9768,0.76111,1.44163,2.47259,0,,
1730,150.2207794,2.1984031,1,0.005334,1392510000000.0,4.0923,0.555735,0.873722,0.776987,0,,
1732,150.1374359,2.1970811,1,0.1065,93206700000.0,0.7923,0.718836,3.86642,16.4633,0,,
1733,150.2124023,2.1980138,1,0.03007,28280000000.0,0.8318,1.04777,1.76716,2.15482,0,,
1735,150.0763092,2.19819,1,0.01467,368285000.0,0.1971,0.257373,1.0437,2.33071,0,,
1736,150.0757904,2.1990139,1,0.02172,154452000000.0,1.6373,0.157703,0.260708,0.399041,0,,
1743,150.0824738,2.1987486,1,0.002878,988761000.0,0.5281,0.130188,0.265769,0.398525,0,,
1745,150.0813141,2.1980698,1,0.01776,18289700000.0,0.8812,0.568871,1.64758,3.8935,0,,
1748,150.0951233,2.1937406,1,0.1385,26135300000.0,0.4127,7.88497,43.9455,177.723,0,,
1749,150.0765076,2.1951659,1,0.002695,1695980000.0,0.6675,2.60421,19.7228,69.7219,0,,
1750,150.1711426,2.1944945,1,0.0483,5048100000.0,0.3409,2.58049,16.2719,100.658,0,,
1751,150.1683044,2.1990361,1,0.008328,7288500000.0,0.7959,0.0768335,0.183718,0.225121,0,,
1754,150.1421051,2.1986122,1,0.04266,230089000000.0,1.4216,0.839371,1.59495,2.73808,0,,
1756,150.0587311,2.1987112,1,0.005236,36835600000.0,1.8633,0.452893,0.891988,1.30861,0,,
1761,150.1533356,2.197741,1,0.1123,785755000000.0,1.8482,1.54769,4.27216,9.9764,0,,
1763,150.156723,2.1988904,1,0.004176,40597000000.0,2.2345,0.31281,0.529883,0.416795,0,,
1766,150.0593872,2.1984088,1,0.009404,123767000000.0,2.4336,0.766026,1.15036,1.52148,0,,
1767,150.0723572,2.1977618,1,0.02232,49628100000.0,1.1592,1.72851,3.66063,5.90521,0,,
1769,150.1232605,2.1989653,1,0.0117,4829340000.0,0.5641,0.409774,0.583477,0.635143,0,,
1774,150.1420441,2.1982927,1,0.01727,23516700000.0,0.9921,0.900412,2.0333,3.32994,0,,
1775,150.1426086,2.1988895,1,0.0003217,834446000.0,1.2148,0.132921,0.24937,0.443576,0,,
1776,150.0741882,2.1985018,1,0.005659,15871300000.0,1.2291,0.680608,0.988211,1.31841,0,,
1777,150.1150665,2.1990294,1,0.01803,439109000000.0,2.7383,0.308166,0.466134,0.326974,0,,
1780,150.1192474,2.1989813,1,0.001124,8086910000.0,1.9082,0.25192,0.403641,0.439332,0,,
1781,150.2220154,2.1990714,1,0.003867,327402000000.0,3.3149,0.324088,0.487755,0.396507,0,,
1783,150.2231598,2.1991749,1,0.004335,313516000000.0,3.2558,0.347103,0.569481,1.40022,0,,
1786,150.0804901,2.1988378,1,0.004111,10325100000.0,1.1974,0.37763,0.923779,1.18068,0,,
1791,150.0760651,2.1995447,1,0.01281,35927100000.0,1.2358,0.261277,0.359905,0.658384,0,,
1792,150.1942749,2.1987662,1,0.01011,23832100000.0,1.1735,0.325278,0.513127,0.683088,0,,
1793,150.0507355,2.1929519,1,0.03154,1673660000.0,0.2653,23.3609,113.327,370.227,0,,
1795,150.1663513,2.1963873,1,0.1207,1563350000.0,0.1492,4.91328,8.56258,20.2512,0,,
1798,150.1711121,2.1995804,1,0.02152,2500160000.0,0.3574,0.0305476,0.11649,0.182986,0,,
1803,150.2010498,2.1989486,1,0.008421,285899000000.0,2.9175,0.773476,1.16989,1.04276,0,,
1807,150.1797333,2.19857,1,0.1051,739386000000.0,1.8712,1.05454,2.75843,6.60602,0,,
1810,150.1255493,2.1991408,1,0.03383,393372000000.0,2.3533,0.686105,1.52192,4.01143,0,,
1811,150.1008453,2.1996019,1,0.008519,10070700000.0,0.9453,0.0125939,0.110524,0.366063,0,,
1815,150.1430511,2.1992109,1,0.002758,22681100000.0,2.0585,0.213146,0.584309,1.84023,0,,
1818,150.0949707,2.1982052,1,0.003375,3629300000.0,0.9074,0.362944,1.08634,2.23188,0,,
1819,150.144928,2.1988602,1,0.06427,568055000000.0,2.1269,0.703885,1.89713,4.62278,0,,
1820,150.2141724,2.1990094,1,0.009981,8355090000.0,0.7779,0.275305,0.492976,0.695737,0,,
1821,150.2101746,2.1995659,1,0.002219,2332930000.0,0.8925,0.141865,0.269829,0.458887,0,,
1823,150.0453033,2.1986876,1,0.06536,461969000000.0,1.8852,1.09035,3.41907,8.96886,0,,
1824,150.0973663,2.1988616,1,0.008848,415132000000.0,3.1978,1.00081,2.19042,1.11625,0,,
1832,150.1574097,2.1988926,1,0.004005,465295000.0,0.354,0.703587,1.39047,2.00183,0,,
1833,150.1219482,2.1991179,1,0.008807,62885500000.0,1.6477,0.70586,1.22063,1.75243,0,,
1834,150.1426086,2.1969728,1,0.3716,343903000000.0,0.8154,2.55238,10.636,45.2711,0,,
1836,150.0946655,2.1974297,1,0.01356,15263300000.0,0.9191,0.777281,4.44015,12.3513,0,,
1838,150.1012573,2.1996896,1,0.009819,6179160000.0,0.6822,0.125123,0.35488,0.647267,0,,
1839,150.0919495,2.1998026,1,0.006187,6269760000.0,0.8709,0.0621749,0.239417,0.510048,0,,
1840,150.0570679,2.1997797,1,0.01179,34357000000.0,1.2458,0.155355,0.276262,0.375906,0,,
1844,150.0978699,2.1987767,1,0.003273,2005010000.0,0.6754,0.401575,2.08125,6.51021,0,,
1845,150.2154541,2.1987381,1,0.04725,44437300000.0,0.827,2.1192,2.76078,3.8068,0,,
1847,150.1436462,2.1985984,1,0.02454,24354500000.0,0.8644,0.320287,1.39165,4.12602,0,,
1850,150.0878754,2.1945577,1,0.01944,12233700000.0,0.6757,3.69319,25.4733,88.9701,0,,
1851,150.0548706,2.1982028,1,0.01729,181987000000.0,2.2515,2.32429,10.4324,25.8213,0,,
1852,150.1105194,2.1989584,1,0.03566,38347000000.0,0.903,0.587507,1.98881,5.29204,0,,
1855,150.1450806,2.1999726,1,0.004643,1303340000000.0,4.3079,0.319007,0.708235,0.751666,0,,
1857,150.1486511,2.1987536,1,0.06224,77539800000.0,0.9579,1.2637,3.03335,7.53975,0,,
1858,150.0971222,2.1997139,1,0.005752,6474510000.0,0.918,0.139425,0.408408,0.838137,0,,
1859,150.2032013,2.2000983,1,0.006943,94668300000.0,2.4416,0.126073,0.242177,0.213873,0,,
1862,150.2180328,2.198422,1,0.1179,132709000000.0,0.9173,1.7388,5.34828,15.442,0,,
1864,150.0983582,2.1998582,1,0.004814,5564670000.0,0.9319,0.517147,0.538031,0.597641,0,,
1866,150.0541077,2.1990063,1,0.006589,30102600000.0,1.3556,0.250461,1.20306,5.66841,0,,
1868,150.1264343,2.1990471,1,0.006731,70847500000.0,2.2899,0.588619,1.10903,1.37425,0,,
1869,150.1258392,2.1993022,1,0.05318,559749000000.0,2.2969,0.869169,1.98385,3.17799,0,,
1870,150.092392,2.1936278,1,0.006045,3804160000.0,0.676,4.47051,31.396,106.322,0,,
1872,150.1431274,2.1987221,1,0.007873,7813500000.0,0.8612,1.0973,2.39402,4.58052,0,,
1874,150.1938324,2.1991415,1,0.0194,761452000000.0,2.994,1.12575,1.65868,3.36937,0,,
1875,150.1006622,2.2000892,1,0.01585,5224620000.0,0.5206,0.218871,0.326522,0.51031,0,,
1876,150.217453,2.1992841,1,0.01694,21710400000.0,0.9694,0.862318,1.75778,2.99276,0,,
1877,150.1704254,2.1993792,1,0.02145,1240700000000.0,3.1585,1.38896,2.36947,3.62665,0,,
1878,150.1138,2.2002232,1,0.004729,4300840000.0,0.8135,0.0744524,0.202263,0.353439,0,,
1880,150.0715485,2.1983924,1,0.06041,427903000000.0,1.7343,1.95773,3.63989,6.13431,0,,
1883,150.1504974,2.1990581,1,0.04595,57245400000.0,0.9595,1.26573,3.80023,11.7606,0,,
1884,150.1692657,2.1995664,1,0.01049,77063900000.0,1.9309,0.452025,0.929302,2.33692,0,,
1885,150.062851,2.1998103,1,0.02463,27723800000.0,0.9232,0.561377,1.06066,1.45015,0,,
1886,150.0713654,2.1999016,1,0.03858,41487000000.0,0.9045,0.40269,0.795584,1.2772,0,,
1888,150.2001343,2.2000668,1,0.0001082,24499000.0,0.4513,0.160736,0.355494,0.533187,0,,
1889,150.048172,2.1957314,1,0.8702,14650400000.0,0.1695,25.9767,113.094,394.72,0,,
1890,150.084137,2.2003112,1,0.006662,41334600000.0,1.5049,0.197948,0.27724,0.257134,0,,
1893,150.0611572,2.1980505,1,0.2513,1795730000000.0,1.6571,1.43781,4.82789,17.6908,0,,
1899,150.1428528,2.1978271,1,0.01501,14491200000.0,0.846,1.541,11.5695,41.4555,0,,
1900,150.1936798,2.1996598,1,0.01236,180667000000.0,2.4757,0.83171,2.85374,9.90521,0,,
1901,150.2027435,2.2003276,1,0.007816,177008000000.0,2.6915,0.572186,0.818476,0.619255,0,,
1903,150.1590729,2.1996243,1,0.028,194933000000.0,1.8026,1.14919,2.12121,2.89779,0,,
