Seq,RAJ2000,DEJ2000,Use,lmass,F24,LIR,SFR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN,l_down,l_up,160_good
12837,53.0504494,-27.8247509,1,8.89,-0.001968,-13679300000.0,-1.163,1.5954,0.206486,0.364273,0.411974,0,,,-9291733582.641024,-18784510512.668297,0
12842,53.0804214,-27.8250523,1,8.12,0.003202,5641330000.0,0.7285,1.0753,0.107368,0.172201,0.243245,0,,,4095063507.633183,7434488269.81069,0
12851,53.1550484,-27.8247528,1,7.77,0.002274,720807000.0,0.09914,0.5097,0.0881074,0.187096,0.351526,0,,,428535478.14483577,1096893118.5687392,0
12852,53.1557274,-27.8250599,1,8.75,0.001416,256721000000.0,28.31,3.7684,0.0773433,0.101142,0.0777354,0,,,197013995140.12912,322667140540.8292,0
12856,53.1269798,-27.824667,1,8.97,0.00325,132857000000.0,15.48,3.0164,0.234925,0.333338,0.252506,0,,,100280396973.34198,169616683528.44724,0
12861,53.0483551,-27.8248177,1,8.15,0.000881,1199670000.0,0.2071,0.9871,0.0897445,0.179956,0.285796,0,,,738006121.7747402,1742975546.0862784,0
12869,53.1905174,-27.8246937,1,8.91,-0.01226,-672206000000.0,-72.74,3.1414,0.125204,0.155646,0.200284,0,,,-509071963767.7675,-855521953673.3298,0
12874,53.1984749,-27.8235817,1,9.74,0.01155,80370000000.0,11.19,1.8283,1.26353,2.24036,2.95274,0,,,59225218485.72943,104759613070.92368,0
12881,53.1576614,-27.8249588,1,8.37,-0.004024,-123991000000.0,-12.97,2.8639,0.153264,0.188661,0.247369,0,,,-82808521045.55678,-171641840427.41565,0
12891,53.139431,-27.8242741,1,7.77,-0.0008489,-303312000.0,-0.003882,0.536,0.103868,0.205558,0.415383,0,,,-181834080.9947137,-458200740.1163401,0
12893,53.1534195,-27.8247013,1,8.61,-0.01279,-85292400000.0,-9.164,1.5521,0.0720383,0.112834,0.175244,0,,,-57773447770.3889,-117428181598.01108,0
12894,53.2103615,-27.8245697,1,7.15,0.000885,191445000.0,0.04014,0.4458,0.0691159,0.109209,0.209469,0,,,122787281.96466936,278814259.6941511,0
12897,53.1139946,-27.8247604,1,7.65,-0.003418,-2793510000.0,-0.285,0.7669,0.0388366,0.0826565,0.105307,0,,,-1991904548.001372,-3724678845.007892,0
12903,53.179512,-27.8239174,1,8.89,0.00673,331937000000.0,36.99,3.0973,0.186171,0.266069,0.158787,0,,,251094016295.9248,422912071445.83417,0
12904,53.1458702,-27.8246632,1,9.33,-0.0002592,-58175500000.0,-6.119,3.897,0.066623,0.41766,0.607673,0,,,-44742526485.24239,-72968675563.451,0
12908,53.2190933,-27.8242989,1,9.14,-0.009284,-2645100000000.0,-287.5,4.3584,0.170362,0.314276,0.293003,0,,,-1965701684283.9248,-3402583250647.2163,0
12914,53.1309509,-27.8245468,1,7.63,0.003227,3077820000.0,0.381,0.8338,0.0738236,0.118286,0.0919419,0,,,1859131609.3385503,4547626289.97596,0
12919,53.1370049,-27.8245049,1,7.41,-0.002994,-18254700000.0,-1.924,1.4886,0.0332265,0.0280029,0.0776003,0,,,-12310721823.982197,-25234907420.06542,0
12920,53.1553955,-27.8241978,1,8.87,-0.001139,-155186000000.0,-16.38,3.5744,0.135045,0.155331,0.122401,0,,,-118666910359.09908,-195714250233.886,0
12924,53.1156158,-27.823925,1,7.65,0.001946,262359000.0,0.0311,0.375,0.0147329,0.0469489,0.101435,0,,,162975312.6942563,392763511.33694285,0
12930,53.1900177,-27.8240318,1,9.11,-0.006563,-46732600000.0,-4.733,1.7306,0.19846,0.404977,0.626302,0,,,-34241996788.85904,-61236167847.50093,0
12952,53.1232567,-27.8239517,1,7.62,0.003444,260623000.0,0.02854,0.3051,0.0130862,0.0728051,0.244126,0,,,154610002.8072964,405436520.613208,0
12955,53.1589699,-27.8239517,1,8.11,0.0005609,556661000.0,0.06776,0.8649,0.0158708,0.052764,0.123035,0,,,337664260.4603636,819324792.3452187,0
12973,53.1303062,-27.8232784,1,8.56,0.002005,858218000.0,0.1614,0.5762,0.211933,0.543223,0.925569,0,,,520346793.7476065,1283558657.840902,0
12981,53.1239281,-27.8239803,1,8.56,0.001458,165319000000.0,18.3,3.4633,0.074077,0.0857231,0.0150867,0,,,126132135276.04192,208936078023.21207,0
12995,53.2133942,-27.8239384,1,8.17,0.004399,149349000000.0,16.93,2.9308,0.15239,0.1901,0.137519,0,,,99965098863.00304,206320793514.0917,0
12996,53.0785027,-27.8235359,1,8.95,-0.004661,-609314000000.0,-65.8,3.5514,0.188346,0.233425,0.184609,0,,,-465716654895.3645,-768770865511.1658,0
13003,53.2006531,-27.8236313,1,8.65,-0.003008,-32338100000.0,-3.223,2.3144,0.115792,0.185505,0.13441,0,,,-23420508447.06022,-42614491321.651634,0
13006,53.2120552,-27.8237476,1,8.52,-0.0001642,-981727000.0,0.08003,1.4845,0.122961,0.202256,0.203254,0,,,-661866954.8999889,-1357490149.8862183,0
13007,53.0562134,-27.8236618,1,8.33,0.0007794,708835000.0,0.0852,0.8129,0.0250598,0.101339,0.222732,0,,,426882788.2575343,1050217408.151218,0
13023,53.0780487,-27.8227482,1,9.06,0.001694,7092100000.0,1.205,1.3303,0.383799,0.725161,0.800188,0,,,4722115777.788969,9919736752.826817,0
13025,53.0801239,-27.8236046,1,8.55,0.008553,68360200000.0,7.901,2.027,0.162089,0.213442,0.160781,0,,,48816598899.80283,91261871083.63548,0
13026,53.1430931,-27.8235073,1,8.54,-0.002291,-212597000000.0,-23.07,3.3619,0.0405751,0.0851894,0.0156869,0,,,-161850034537.34793,-269241307133.4979,0
13031,53.0573502,-27.8233356,1,8.64,0.003701,6323790000.0,0.8553,1.0639,0.16668,0.310603,0.469224,0,,,4585565074.421837,8342137454.68749,0
13032,53.1281662,-27.8234577,1,8.49,-0.0001177,-34461200000.0,-3.389,4.4451,0.0731704,0.103159,0.0315587,0,,,-25645771567.460964,-44271186245.5463,0
13037,53.0958786,-27.8232231,1,9.2,-0.002862,-483611000000.0,-52.26,3.7191,0.1308,0.19717,0.185205,0,,,-370810254216.2878,-608345095060.7257,0
13045,53.1594391,-27.8233814,1,8.46,0.002189,12845800000.0,1.462,1.4612,0.0367253,0.0608526,0.13193,0,,,8645601121.129736,17790786129.43038,0
13047,53.116066,-27.8236485,1,7.99,0.0007414,1306210000.0,0.1731,1.0748,0.043536,0.0965268,0.109285,0,,,948138980.335741,1721477198.082004,0
13054,53.1783714,-27.8230801,1,7.73,-0.003126,-1158460000.0,-0.08338,0.545,0.1086,0.174454,0.212569,0,,,-696348812.735612,-1745915939.9505458,0
13056,53.1732559,-27.8229256,1,8.66,0.0007357,31410600000.0,4.02,3.0322,0.13748,0.18465,0.111856,0,,,23719051118.231995,40085089356.097176,0
13058,53.1748276,-27.8232536,1,9.05,0.003881,237411000000.0,26.27,3.1846,0.0847805,0.125308,0.204197,0,,,179990603453.9575,301846413438.2428,0
13067,53.1024323,-27.8233032,1,8.63,0.005241,99190600000.0,11.1,2.5952,0.0870814,0.127154,0.146848,0,,,65580888699.65446,138595537515.61765,0
13078,53.1966782,-27.8230133,1,8.4,-0.005995,-8692900000.0,-0.8684,1.0078,0.0938386,0.178569,0.289735,0,,,-6268308174.991966,-11526943766.11765,0
13082,53.1932259,-27.8232822,1,8.43,-0.0008585,-7493940000.0,-0.7481,2.1208,0.0340984,0.0733091,0.0728128,0,,,-5378452114.878667,-9958390120.62063,0
13084,53.2098999,-27.8231525,1,7.5,-0.0058,-1432370000.0,-0.1403,0.4688,0.0535783,0.0930173,0.135126,0,,,-839096396.0179999,-2207912165.6048245,0
13088,53.0831718,-27.8231449,1,7.5,-0.002016,-190210000.0,-0.02055,0.3269,0.0101602,0.0803263,0.168224,0,,,-114714943.35464896,-291909349.8222131,0
13089,53.1424561,-27.8229465,1,8.9,-0.004975,-1364430000000.0,-147.9,4.2248,0.146629,0.252589,0.0839284,0,,,-1011663369974.9633,-1758944507927.7607,0
13092,53.1142006,-27.8233604,1,7.74,0.001936,1125740000.0,0.1297,0.6535,0.0226336,0.0750646,0.110008,0,,,789545287.2243826,1524078730.0305104,0
13097,53.2025795,-27.8228741,1,8.62,-0.004783,-33730000000.0,-3.422,1.7504,0.154983,0.236096,0.285238,0,,,-24744532756.055943,-44148976889.31304,0
13103,53.1231155,-27.8228722,1,8.24,-0.005193,-10041100000.0,-1.018,1.0995,0.0901247,0.182848,0.196178,0,,,-7304893449.456038,-13205810320.364664,0
13106,53.0760307,-27.8230209,1,8.5,-0.004381,-9741070000.0,-1.01,1.1545,0.0505833,0.126686,0.201598,0,,,-7119700388.038421,-12755778849.407911,0
13109,53.2001953,-27.823,1,8.07,-0.001968,-3689960000.0,-0.3292,1.0944,0.0745312,0.133661,0.135532,0,,,-2683222694.261166,-4854997950.9921,0
13112,53.1951981,-27.822855,1,8.79,-0.003518,-38810900000.0,-3.998,2.3205,0.0930885,0.198343,0.187091,0,,,-28115680390.292336,-51131871410.51955,0
13136,53.0611305,-27.8227577,1,8.77,-0.001007,-7007150000.0,-0.5769,1.8243,0.0855176,0.165487,0.205976,0,,,-5162476531.870222,-9135458106.550932,0
13143,53.0978432,-27.8225574,1,8.4,0.0006138,3742390000.0,0.5038,1.4925,0.0632348,0.107001,0.129668,0,,,2524525590.8692546,5172059428.991165,0
13146,53.1397362,-27.8228378,1,8.32,-0.007163,-51005000000.0,-5.459,1.7199,0.0522045,0.0872179,0.106502,0,,,-37347693480.37445,-66875452188.50802,0
13151,53.0788689,-27.822485,1,8.84,0.005174,459245000000.0,50.41,3.3282,0.102094,0.139076,0.138314,0,,,349359073988.8329,582020412159.8528,0
13159,53.1806335,-27.8223305,1,9.55,-0.006603,-2396340000000.0,-260.0,5.8306,0.199059,0.280395,0.0334746,0,,,-1813178144097.5068,-3030291036840.2246,0
13161,53.1716843,-27.8225422,1,8.41,-0.001524,-7235830000.0,-0.6816,1.374,0.0607796,0.0999122,0.18001,0,,,-4836241530.855286,-10085433675.911867,0
13163,53.1084137,-27.822401,1,7.62,0.004831,3386500000.0,0.4095,0.7154,0.0781213,0.123851,0.167874,0,,,2398161601.1660585,4544249348.927663,0
13164,53.144825,-27.822485,1,8.86,0.001664,17129300000.0,2.049,2.273,0.0782484,0.114931,0.17453,0,,,12383335739.472437,22610419517.300587,0
13167,53.1774483,-27.8227043,1,8.8,-0.006011,-656392000000.0,-71.38,3.4459,0.0378854,0.064772,0.0916729,0,,,-500619546027.5515,-829857593723.1849,0
13175,53.1592026,-27.8224106,1,8.13,-0.0007494,-10954000000.0,-0.9805,2.4762,0.0542373,0.0945738,0.0595281,0,,,-7984732916.971042,-14348551488.257109,0
13200,53.2049217,-27.8216038,1,7.02,0.001535,13393700.0,0.003399,0.1267,0.104838,0.309329,0.545775,0,,,6551137.709389189,24093692.56578176,0
13201,53.1772919,-27.8220501,1,8.89,-0.001544,-60602200000.0,-6.345,2.9977,0.0883852,0.19194,0.137462,0,,,-40649137000.01792,-83555788997.80785,0
13204,53.181385,-27.8220024,1,9.39,-0.001331,-424383000000.0,-44.75,4.8442,0.295941,0.455253,0.463092,0,,,-317657284963.11755,-542208719146.83295,0
13214,53.209095,-27.8221397,1,7.9,-0.003887,-921450000.0,-0.09447,0.4631,0.0218114,0.0735022,0.160715,0,,,-538576026.7894325,-1423137282.4059603,0
13239,53.2032738,-27.8216705,1,8.99,-0.002862,-60312800000.0,-5.263,2.6628,0.38491,0.575925,0.369508,0,,,-39985607435.1177,-84060877252.60289,0
13244,53.0379906,-27.8217354,1,8.84,0.00153,8440340000.0,1.285,1.4304,0.229572,0.389866,0.498775,0,,,5667230856.765642,11714837870.621223,0
13257,53.1640053,-27.8216381,1,8.12,-0.002496,-1490510000.0,-0.125,0.665,0.0933731,0.189542,0.269395,0,,,-1047389703.6330729,-2014363287.157971,0
13262,53.098053,-27.8216553,1,8.32,0.0004526,848615000.0,0.1838,1.0912,0.0963264,0.174117,0.21429,0,,,616908717.3654977,1116848166.67741,0
13293,53.104248,-27.8212318,1,8.68,-0.005847,-53221100000.0,-5.604,2.157,0.0925352,0.134044,0.148102,0,,,-38266750784.56715,-70604766511.28773,0
13295,53.0512695,-27.8216877,1,8.55,-0.00442,-31667400000.0,-3.292,1.6652,0.0783951,0.114857,0.186243,0,,,-21600849194.097816,-43316405237.7378,0
13296,53.1399612,-27.8217106,1,8.0,-0.002139,-6800260000.0,-0.6872,1.263,0.055674,0.0768095,0.0953552,0,,,-4498965067.342777,-9567190346.449158,0
13306,53.2073593,-27.8214226,1,8.31,-0.004538,-11771000000.0,-1.196,1.2122,0.074451,0.137982,0.192106,0,,,-7746492430.639304,-16640251216.280134,0
13321,53.1838646,-27.8211308,1,8.68,-0.002082,-24896400000.0,-2.183,2.3747,0.15767,0.189313,0.185982,0,,,-18076315273.37281,-32731540720.57219,0
13322,53.2185402,-27.821104,1,8.01,-0.007408,-5467990000.0,-0.5105,0.7328,0.141967,0.249913,0.303865,0,,,-3881597342.406848,-7320860057.215709,0
13348,53.1754379,-27.8209381,1,8.87,-0.0003035,-2425740000.0,0.04893,2.032,0.134665,0.232803,0.272838,0,,,-1732726389.9252603,-3237566686.3576307,0
13350,53.1122017,-27.8211365,1,8.35,0.00131,14083400000.0,1.695,2.3118,0.053497,0.0909042,0.0786151,0,,,10198609346.508644,18560735139.75589,0
13351,53.0950623,-27.8202,1,8.75,0.007936,6173310000.0,0.9176,0.7493,0.461461,0.931804,1.35931,0,,,4391960229.558806,8248306951.584842,0
13352,53.134037,-27.8209381,1,8.14,-0.0008963,-1992910000.0,-0.1729,1.1575,0.0353474,0.0691718,0.125561,0,,,-1456960172.3870249,-2609096310.145068,0
13361,53.166069,-27.820549,1,8.19,0.004134,3134090000.0,0.4204,0.74,0.153569,0.318374,0.463785,0,,,2226983931.414644,4192316347.924893,0
13376,53.0594254,-27.8208694,1,8.0,0.007177,3835380000.0,0.4481,0.6313,0.0754128,0.162517,0.224601,0,,,2679503427.513509,5211096955.09553,0
13390,53.1463013,-27.8208523,1,8.23,-0.002878,-20199500000.0,-2.061,1.6117,0.0715816,0.104272,0.0935413,0,,,-13734534820.117373,-27712000116.344448,0
13394,53.1373863,-27.8208942,1,8.05,0.005489,133681000000.0,15.15,2.7326,0.158964,0.224081,0.113546,0,,,88864100287.01031,185857752500.5151,0
13410,53.152813,-27.8207321,1,8.65,0.001722,124538000000.0,13.85,3.2488,0.0628789,0.0815506,0.101628,0,,,94564611504.09264,158106501141.67972,0
13470,53.0734863,-27.8202438,1,8.78,-0.002271,-12248800000.0,-1.229,1.4163,0.086279,0.135103,0.222801,0,,,-8215261904.015487,-17018227902.465555,0
13492,53.0962982,-27.8199444,1,8.61,-0.001339,-4451490000.0,-0.39,1.2769,0.0971564,0.182527,0.232561,0,,,-2949098094.792788,-6254899849.210198,0
13496,53.1700516,-27.8201427,1,8.25,-0.009123,-63513200000.0,-6.699,1.8081,0.11025,0.126507,0.147796,0,,,-46750620013.95318,-82873804304.20015,0
13498,53.160759,-27.8202457,1,8.39,0.0005997,5234850000.0,0.7504,2.1191,0.0817096,0.0991915,0.094791,0,,,3756760669.595955,6956935719.906993,0
13499,53.037838,-27.8200932,1,8.6,0.001797,12573500000.0,1.69,1.8481,0.120768,0.166355,0.221378,0,,,9275515256.055277,16372729623.828388,0
13502,53.2084351,-27.8200932,1,8.43,0.001039,8051480000.0,1.183,1.9953,0.111077,0.135931,0.148304,0,,,5983432684.101023,10412891512.43348,0
13503,53.1514549,-27.8201122,1,8.05,-0.004433,-62789900000.0,-6.665,2.4556,0.0637656,0.0841491,0.062733,0,,,-45734220698.37746,-82307263913.55942,0
13512,53.12183,-27.819809,1,8.35,0.008441,90746600000.0,10.18,2.3022,0.0888648,0.118744,0.0606609,0,,,65687723512.73172,119642227129.45984,0
13513,53.1408043,-27.8200169,1,8.56,-0.002655,-614067000000.0,-66.51,3.9279,0.0853626,0.103996,0.0773883,0,,,-472512809388.8748,-769848751492.5642,0
13517,53.0878983,-27.8200836,1,8.07,-0.002372,-4719990000.0,-0.466,1.1115,0.0430331,0.0849058,0.117469,0,,,-3437411411.587932,-6201532171.687619,0
13524,53.1500854,-27.819643,1,9.09,-0.00591,-805222000000.0,-87.04,3.5721,0.176084,0.206221,0.185969,0,,,-615705733202.9978,-1015556330626.024,0
13530,53.0917015,-27.8187923,1,8.09,0.00628,934159000.0,0.1712,0.3866,0.428341,0.916714,1.27532,0,,,583801980.9232072,1391309333.4970324,0
13533,53.1327019,-27.8198185,1,8.68,-0.004232,-576599000000.0,-62.54,3.577,0.0717497,0.0920592,0.0813023,0,,,-440933430715.0736,-727148205402.6385,0
13544,53.1606941,-27.8191872,1,9.15,0.003922,711060000000.0,78.87,3.7664,0.398282,0.482636,0.259435,0,,,545665769493.6453,893745837650.2194,0
13545,53.1058121,-27.8198261,1,7.73,0.001857,712632000.0,0.08438,0.5484,0.0303032,0.111155,0.124603,0,,,428785177.2332684,1073071675.3849792,0
13546,53.1164093,-27.819746,1,8.33,-0.00247,-36104200000.0,-3.608,2.477,0.101897,0.129223,0.0782306,0,,,-26318329675.039745,-47291272191.96113,0
13556,53.1893768,-27.8188667,1,9.43,0.001396,8346470000.0,1.496,1.483,0.382673,0.707988,1.25827,0,,,5626463176.5843725,11542302679.498928,0
13560,53.0451584,-27.8195477,1,7.83,0.003716,2101350000.0,0.2512,0.6461,0.0498016,0.0979799,0.152448,0,,,1471923948.6640952,2848223243.53448,0
13565,53.0984764,-27.8193207,1,7.41,-9.565e-05,-9024600.0,0.003984,0.3283,0.0315078,0.0659796,0.128981,0,,,-5448057.549304957,-13838480.94015272,0
13567,53.0534744,-27.8196144,1,7.79,-0.0001467,-94875200.0,0.0122,0.688,0.0499606,0.0872095,0.104176,0,,,-66913681.09156146,-127788932.7975909,0
13568,53.1353683,-27.8193436,1,8.92,-0.002445,-63938000000.0,-6.411,2.7755,0.188727,0.274502,0.256947,0,,,-42569663104.41443,-88764020158.14249,0
13575,53.0641212,-27.8192635,1,8.72,0.003684,26261600000.0,3.028,1.8905,0.0788377,0.159379,0.168852,0,,,19416650194.13985,34125926614.165085,0
13577,53.1884537,-27.8193741,1,9.72,-0.0007984,-278845000000.0,-28.93,5.6027,0.263734,0.310651,0.181601,0,,,-210534440679.95645,-353337908570.6675,0
13580,53.0906296,-27.8188286,1,9.35,0.006953,47731900000.0,5.765,1.5794,0.381994,0.77975,1.28865,0,,,32389214098.827766,65607558102.66393,0
13581,53.1723518,-27.8193226,1,8.43,0.004338,348658000000.0,38.34,3.2989,0.0713434,0.0816671,0.0748144,0,,,265055211246.64627,442147757794.9884,0
13589,53.1352043,-27.8190556,1,8.9,-0.002363,-37168000000.0,-3.803,2.5172,0.111581,0.212126,0.188056,0,,,-24491985575.761124,-52093441096.69444,0
13591,53.0625458,-27.8189449,1,8.84,0.002996,378799000000.0,41.91,3.5371,0.1542,0.162627,0.0779354,0,,,289444925916.851,478058849666.1385,0
13601,53.1441689,-27.8190842,1,8.5,0.002662,17449300000.0,2.009,1.5417,0.0706161,0.117547,0.13879,0,,,11811199726.696,24039172749.607628,0
13603,53.1024323,-27.8193283,1,7.53,0.004351,2665390000.0,0.3002,0.6703,0.0235508,0.0628601,0.0814181,0,,,1874603940.8840573,3599304217.736417,0
13607,53.0370331,-27.818943,1,9.38,-0.0001154,-31077500000.0,-2.201,4.1549,0.244729,0.452007,0.409193,0,,,-23995994193.198795,-38834045244.97645,0
13608,53.1257744,-27.8188782,1,8.1,-0.003837,-3888320000.0,-0.3721,0.8715,0.0645088,0.123492,0.199955,0,,,-2360630278.343302,-5718547630.331923,0
13614,53.0691452,-27.8188763,1,8.75,0.003248,301403000000.0,33.45,3.3444,0.159705,0.166032,0.120379,0,,,229368473823.75943,381849231940.42914,0
13629,53.0972862,-27.8188171,1,8.76,-0.001874,-13245600000.0,-1.163,1.8752,0.128872,0.22803,0.288695,0,,,-9785418382.381008,-17224858766.634247,0
13638,53.1298065,-27.8190479,1,8.03,0.000288,2050740000.0,0.3848,1.7318,0.0810492,0.117275,0.0904366,0,,,1502733015.4033322,2687008493.757823,0
13641,53.0829086,-27.8185787,1,7.74,-0.000298,-51184200.0,0.01188,0.4092,0.0983876,0.229125,0.343359,0,,,-32334056.84330074,-75530387.13422841,0
13643,53.0597076,-27.8188782,1,8.84,0.007455,52058900000.0,5.75,1.7797,0.0466305,0.148605,0.196589,0,,,38257047910.388245,68030333909.03291,0
13653,53.1606827,-27.8187084,1,8.17,-0.002016,-3551820000.0,-0.325,1.0726,0.0661281,0.122801,0.176816,0,,,-2577633222.7780466,-4681895010.741313,0
13655,53.2105179,-27.8186512,1,8.99,-0.001184,-55551100000.0,-5.11,3.0836,0.224432,0.297097,0.261554,0,,,-42006476822.690704,-70800195332.7252,0
13664,53.1399651,-27.8186226,1,8.49,-0.003957,-28315400000.0,-2.907,1.6905,0.087667,0.156437,0.188708,0,,,-19342185830.566013,-38679552506.92354,0
13697,53.0918961,-27.8180466,1,9.13,0.003036,57459000000.0,6.84,2.6095,0.252815,0.306315,0.395185,0,,,38012053139.40777,80241790403.86328,0
13716,53.1738052,-27.8181515,1,8.56,0.0002307,1614190000.0,0.3022,1.8437,0.0576615,0.0765136,0.11748,0,,,1190510234.3525488,2102400440.840172,0
13719,53.1533661,-27.8181248,1,8.15,-0.008377,-131763000000.0,-14.12,2.511,0.0734467,0.103114,0.0632101,0,,,-86801827628.29698,-184721301803.1629,0
13722,53.136837,-27.8183384,1,8.52,0.001923,14901800000.0,1.78,1.9997,0.0540347,0.0994249,0.118251,0,,,11076474036.19212,19268690165.126965,0
13749,53.0352135,-27.8177776,1,9.02,0.002241,20685600000.0,2.629,2.1798,0.1438,0.19398,0.280073,0,,,14889841430.967363,27413944383.881,0
13760,53.1399345,-27.8177338,1,8.83,-0.003059,-21285900000.0,-2.214,1.8195,0.0733029,0.114896,0.164394,0,,,-15678080799.544489,-27758004054.28218,0
13761,53.0755882,-27.8168774,1,9.17,0.006167,11236600000.0,1.686,1.078,0.469035,0.980608,1.51276,0,,,8158728696.7268,14804843573.321735,0
13767,53.1486435,-27.8176918,1,7.82,0.001796,741325000.0,0.1069,0.5698,0.069256,0.137038,0.205346,0,,,448711496.5065005,1110405730.6652858,0
13768,53.1206894,-27.8176441,1,8.41,-0.004061,-19281300000.0,-2.026,1.3673,0.0483199,0.106681,0.134891,0,,,-12879783600.15609,-26888678084.49259,0
13774,53.1636353,-27.8174343,1,8.31,-0.002083,-5842020000.0,-0.4681,1.2352,0.119881,0.176362,0.255019,0,,,-3854047284.147669,-8240325601.659208,0
13785,53.0535965,-27.817524,1,8.88,-0.002466,-290127000000.0,-31.3,3.479,0.102623,0.132482,0.220205,0,,,-221428078699.8631,-366560026934.1163,0
13796,53.0941467,-27.8172264,1,9.01,0.004103,28793500000.0,3.547,1.7633,0.205032,0.371207,0.500616,0,,,21139380326.575085,37660775469.69411,0
13801,53.0562325,-27.8171368,1,8.46,0.002541,1357910000.0,0.1763,0.6271,0.0903004,0.328589,0.551585,0,,,947946227.4380686,1846275577.76572,0
13804,53.2119026,-27.8175468,1,8.85,0.003629,551713000000.0,60.37,3.6526,0.0699263,0.128348,0.0844992,0,,,422512147992.7741,694814528396.1097,0
13815,53.2074394,-27.8174496,1,8.87,-0.003128,-426182000000.0,-46.24,3.5723,0.0743853,0.115928,0.0807747,0,,,-325877494076.1832,-537504223670.612,0
13816,53.0552292,-27.8172626,1,7.52,-4.347e-05,-1906630.0,3.753e-05,0.2439,0.00902405,0.038988,0.147429,0,,,-1197375.3893641366,-2860808.829349079,0
13817,53.0719299,-27.817379,1,7.77,-0.002943,-505486000.0,-0.05174,0.4091,0.0263266,0.104039,0.212382,0,,,-319310963.0427125,-745953587.912076,0
13822,53.0625534,-27.8173752,1,7.87,-0.002437,-1378090000.0,-0.1346,0.6465,0.0378149,0.0885115,0.168602,0,,,-965372012.1701084,-1867779367.178087,0
13835,53.0706673,-27.8171177,1,8.84,0.002213,37437900000.0,4.449,2.5557,0.130572,0.224092,0.19563,0,,,24711231666.366463,52390944769.92317,0
13841,53.1781883,-27.8169212,1,8.97,0.004743,35299900000.0,4.363,1.9567,0.229482,0.366647,0.524281,0,,,26185324130.25549,45730444126.78654,0
13843,53.2041931,-27.8172188,1,8.99,-3.637e-05,-10362200000.0,-0.3392,4.3752,0.135049,0.225657,0.0688697,0,,,-7702782242.642803,-13326166613.87387,0
