Seq,RAJ2000,DEJ2000,Use,F24,LIR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN
25984,53.1218452,-27.716383,1,0.0007377,20626500000.0,2.8152,0.665965,1.18174,1.77088,0,,
25990,53.1231575,-27.7155762,1,0.09099,632459000000.0,1.5962,1.90387,4.79089,10.6416,0,,
25992,53.0272751,-27.7164421,1,0.005999,841273000000.0,3.5933,0.67189,0.817038,1.06872,0,,
25994,53.0404053,-27.7153683,1,0.0093,7965650000.0,0.78,0.527349,0.748551,0.992147,0,,
25996,53.1588669,-27.7169304,1,0.006587,450202000000.0,3.2346,0.2955,0.373753,0.450816,0,,
25997,53.0471191,-27.7170277,1,0.0008714,248270000000.0,4.3639,0.200076,0.492243,0.5602,0,,
26003,53.1369934,-27.7165318,1,0.008457,178220000000.0,2.6606,0.439183,0.770561,1.51774,0,,
26004,53.0797882,-27.7162037,1,0.008112,12138000000.0,1.0234,0.947147,1.70447,2.6789,0,,
26010,53.0944481,-27.7168198,1,0.007122,29817000000.0,1.3338,0.0774337,0.268665,0.424398,0,,
26011,53.0978012,-27.7160645,1,0.006836,10915600000.0,1.0429,0.541313,1.061,1.76294,0,,
26012,53.1031685,-27.7160702,1,0.008834,9943640000.0,0.9241,0.211891,0.662643,2.03279,0,,
26013,53.0640602,-27.7163792,1,0.009702,164131000000.0,2.5473,1.83206,2.15455,1.81546,0,,
26015,53.0337563,-27.7165585,1,0.003933,34331600000.0,2.1233,0.460107,0.563831,0.585086,0,,
26017,53.0657578,-27.7167645,1,0.001972,41557200000.0,2.6538,0.407203,0.543626,0.365801,0,,
26018,53.095089,-27.7168922,1,0.005632,40257100000.0,1.7017,0.134648,0.187235,0.540137,0,,
26019,53.0083199,-27.7165222,1,0.0001016,1598080000.0,2.5171,0.521496,0.64694,0.702019,0,,
26023,53.0299835,-27.7164249,1,0.0004619,5370930000.0,2.3598,0.520396,0.743246,0.704702,0,,
26024,53.0565147,-27.715683,1,0.0926,130118000000.0,0.9991,0.692401,1.89037,6.08083,0,,
26026,53.1125984,-27.7156563,1,0.01374,13923800000.0,0.871,1.08538,2.08362,3.13915,0,,
26028,53.1614799,-27.7161942,1,0.00224,24711900000.0,2.3341,0.636109,1.01562,1.21454,0,,
26030,53.157959,-27.7162666,1,0.008112,73837800000.0,2.1698,0.545056,1.10704,1.60173,0,,
26031,53.0213432,-27.7147465,1,0.1902,70485800000.0,0.5507,1.85889,6.10254,21.8945,0,,
26035,53.0394592,-27.7168407,1,0.007033,276046000000.0,2.9993,0.150176,0.154457,0.54636,0,,
26038,53.1275406,-27.7163982,1,0.002099,15020000000.0,1.6896,0.169863,0.490406,0.960617,0,,
26042,53.0572624,-27.7153854,1,0.02011,35430100000.0,1.073,1.2005,2.06181,3.25675,0,,
26043,53.0236473,-27.7148762,1,0.09075,331857000000.0,1.2835,2.60404,6.72929,16.3974,0,,
26044,53.1771812,-27.7159729,1,0.002138,1382710000.0,0.6851,0.806433,1.44993,2.22216,0,,
26045,53.1778069,-27.7166862,1,0.005496,4998400000.0,0.812,0.104501,0.173578,0.196524,0,,
26047,53.1099091,-27.7168045,1,0.03224,10445200000000.0,5.003,0.325006,3.86718,12.3835,0,,
26049,53.0031815,-27.7161026,1,0.03041,258012000000.0,2.0798,0.358191,0.81877,2.02835,0,,
26052,53.0123978,-27.7157326,1,0.02212,108863000000.0,1.3765,0.940768,1.81648,3.95279,0,,
26053,53.1405106,-27.7153587,1,0.001578,9095880000.0,1.457,0.792073,1.26071,1.65266,0,,
26054,53.1742325,-27.7151222,1,0.008899,5600200000.0,0.6812,1.20989,2.06017,2.81506,0,,
26058,53.1586189,-27.7163506,1,0.0124,611593000000.0,3.1022,0.266851,0.360301,0.397295,0,,
26063,53.0133324,-27.7146397,1,0.04041,80411000000.0,1.1131,0.674138,3.3898,12.0221,0,,
26066,53.041214,-27.7151299,1,0.01468,12847600000.0,0.7952,0.721396,1.43531,1.9117,0,,
26067,53.0197983,-27.715086,1,0.004157,1540530000.0,0.5426,1.32767,2.26894,3.43995,0,,
26071,53.0593719,-27.7151146,1,0.04412,40125500000.0,0.8103,0.639199,2.20572,5.38365,0,,
26074,53.0999222,-27.7158031,1,0.003948,7402410000.0,1.0932,0.184814,0.341655,0.446107,0,,
26077,53.0328026,-27.7154045,1,0.01011,15127600000.0,1.0203,1.18992,1.74209,2.03246,0,,
26079,53.0407753,-27.7160263,1,0.006772,164928000000.0,2.7252,0.47662,0.527189,0.547801,0,,
26080,53.1795044,-27.7156239,1,0.002911,2148670000.0,0.7624,0.557764,1.06248,1.511,0,,
26081,53.0289307,-27.7155685,1,0.003988,1646100000.0,0.5688,0.211131,0.49758,0.819362,0,,
26083,53.0609932,-27.7155933,1,0.01201,24584400000.0,1.1224,0.291991,1.11666,2.80989,0,,
26084,53.1733513,-27.7149639,1,0.02291,1071200000.0,0.2655,3.14513,7.24341,13.0534,0,,
26085,53.0645142,-27.7159958,1,0.003176,22397300000.0,1.7473,0.370616,0.506301,0.698882,0,,
26089,53.0489159,-27.7155399,1,0.00302,20991600000.0,1.5953,0.372427,0.683592,0.998617,0,,
26092,53.1723289,-27.7151718,1,0.00225,29142700.0,0.15,0.401927,1.36275,2.30976,0,,
26094,53.0806389,-27.7157135,1,0.001767,3219570000.0,1.0822,0.361885,0.548157,0.758615,0,,
26097,53.090538,-27.7153053,1,0.008264,91169200000.0,2.3247,0.932653,1.40398,1.24971,0,,
26105,53.1390076,-27.7152901,1,0.007918,966387000000.0,3.513,1.12946,1.35763,1.61037,0,,
26106,53.1223755,-27.7161522,1,0.008071,64507800000.0,2.0236,0.06867,0.116679,0.236247,0,,
26108,53.0414543,-27.7146263,1,0.008802,7539100000.0,0.7796,0.586752,1.31535,2.603,0,,
26109,53.1002884,-27.7153797,1,0.01526,109197000000.0,1.6785,0.353471,0.825687,1.8311,0,,
26115,52.9928055,-27.7154369,1,0.01197,39794200000.0,1.2785,0.483747,1.16878,2.44885,0,,
26116,53.0494041,-27.7152748,1,0.004085,45066100000.0,2.332,0.723491,1.10311,1.34312,0,,
26122,53.0441132,-27.7149906,1,0.005353,2548750000.0,0.5942,0.329804,0.748358,1.24414,0,,
26126,53.0873985,-27.7157326,1,0.0001423,28114300.0,0.4308,0.062839,0.149503,0.267195,0,,
26132,53.1665039,-27.7155952,1,0.002077,3316500000.0,1.0455,0.323072,0.551919,0.719414,0,,
26135,53.0444221,-27.715414,1,0.006912,6859760000.0,0.8612,0.11459,0.418829,0.640495,0,,
26141,53.1858025,-27.7150707,1,0.06555,614840000000.0,2.1929,0.275975,0.764523,2.54965,0,,
26144,53.0418472,-27.714304,1,0.007511,7063890000.0,0.8326,0.31624,0.809668,1.54902,0,,
26147,53.1590538,-27.7157745,1,0.005686,2031610000.0,0.5359,0.189905,0.246013,0.273571,0,,
26148,53.0507393,-27.7137909,1,0.1896,2413580000000.0,2.5934,1.0518,2.96783,10.8699,0,,
26149,53.0413704,-27.7139645,1,0.03017,287766000000.0,2.2182,3.27187,6.24422,8.33881,0,,
26152,53.17733,-27.7149792,1,0.001874,6852890000.0,1.3004,0.375851,0.794898,1.22047,0,,
26155,53.0960007,-27.7147636,1,0.0307,41804500000.0,0.9877,0.18633,0.789582,3.573,0,,
26157,53.0927467,-27.714922,1,0.00495,605163000.0,0.3602,0.447951,0.929567,1.37187,0,,
26162,53.0036812,-27.7147522,1,0.002405,14113300000.0,1.4687,0.102342,0.444959,1.52188,0,,
26163,53.0367432,-27.713768,1,0.05927,899302000000.0,2.5004,1.90507,3.88639,7.83315,0,,
26164,53.1162643,-27.7142124,1,0.01023,53716800000.0,1.4035,1.44646,2.76556,3.74232,0,,
26165,53.0921364,-27.7148685,1,0.00402,547714000000.0,3.5811,0.40123,0.502329,0.542606,0,,
26166,53.0563812,-27.7152996,1,0.008786,11609900000.0,0.9781,0.148808,0.347572,0.851883,0,,
26167,53.0523148,-27.714674,1,0.009589,103088000000.0,2.3166,0.440664,1.12817,2.23768,0,,
26171,53.1402855,-27.7151012,1,0.001325,8836000000.0,1.5591,0.31547,0.538793,0.650738,0,,
26173,53.1749191,-27.7153721,1,0.001233,886838000.0,0.724,0.0610846,0.179074,0.443177,0,,
26175,53.0108948,-27.7151623,1,0.006329,2345450000.0,0.5447,0.246188,0.502533,0.747668,0,,
26176,53.1590385,-27.7151012,1,0.003074,826315000.0,0.4797,0.733174,0.961895,0.935638,0,,
26185,53.1021843,-27.7148857,1,0.0007409,5169820000.0,1.8375,0.460452,0.779216,0.824637,0,,
26186,53.0451584,-27.7143402,1,0.02323,18525000000.0,0.7526,0.450761,1.20906,2.83188,0,,
26189,53.040184,-27.7138691,1,0.002375,1800550000.0,0.7416,0.625322,3.53681,10.7723,0,,
26191,53.0471306,-27.7090569,1,0.04064,19928300000.0,0.6069,3.56756,20.2536,76.0917,0,,
26196,53.0037766,-27.7113724,1,0.2738,101467000000.0,0.3881,5.15251,22.3514,108.976,0,,
26197,53.0502472,-27.7146072,1,0.02138,225036000000.0,2.3008,0.364334,0.60792,0.751935,0,,
26198,53.1198387,-27.7147923,1,0.003829,26937300000.0,1.8677,0.641937,1.06594,1.45435,0,,
26206,53.0113525,-27.7149811,1,0.007482,66130100000.0,2.1395,0.193225,0.268067,0.306531,0,,
26207,53.0361023,-27.7139168,1,0.007952,60767700000.0,1.9816,1.03461,1.85102,2.87146,0,,
26208,53.0783348,-27.7133942,1,0.003575,218692000000.0,3.1857,0.830272,1.1166,1.01596,0,,
26212,53.0693169,-27.714819,1,0.001051,190547000000.0,3.7658,0.533155,0.609713,0.425502,0,,
26216,53.1121559,-27.7146168,1,0.009549,66446200000.0,1.8224,0.854137,1.36755,1.74583,0,,
26218,53.1347809,-27.7148571,1,0.0007081,761455000.0,0.9057,0.241532,0.39944,0.430607,0,,
26219,53.0103989,-27.7140617,1,0.02845,237460000000.0,2.1753,1.72002,2.55008,3.52927,0,,
26223,53.0382423,-27.7150002,1,0.007198,4529750000.0,0.6764,0.0464852,0.103693,0.192126,0,,
26226,53.0815277,-27.714756,1,0.003766,30503700000.0,2.0342,0.313001,0.431413,0.430048,0,,
26228,53.0013161,-27.7141037,1,0.0107,1515820000.0,0.3803,0.329447,1.54108,3.02433,0,,
26233,53.1037369,-27.7140961,1,0.008425,84925700000.0,2.2689,0.813092,1.54822,2.03199,0,,
26238,53.0791817,-27.7118511,1,0.008497,12714100000.0,1.042,1.49844,6.7897,17.9191,0,,
26239,53.1691628,-27.7136669,1,0.02578,19544500000.0,0.7391,1.5804,3.58157,6.79326,0,,
26240,53.0606194,-27.7146645,1,0.01397,4288380000000.0,4.6473,0.274062,0.41885,0.0342275,0,,
26241,53.0375862,-27.7149792,1,0.005391,8892770000.0,1.0467,0.131028,0.159216,0.198382,0,,
26242,53.1233292,-27.7148972,1,0.00423,5589570000.0,0.9849,0.130952,0.207694,0.212715,0,,
26243,53.1348228,-27.7133522,1,0.03391,495666000000.0,2.4875,2.02901,3.35622,3.94227,0,,
26245,53.0457573,-27.7141705,1,0.03476,1071050000000.0,2.8687,0.443627,0.776889,3.01667,0,,
26246,53.0980797,-27.713707,1,0.01225,85977600000.0,1.6036,1.07225,2.37476,3.70419,0,,
26253,53.04702,-27.7148972,1,0.001979,6890240000.0,1.2938,0.0338711,0.0923692,0.157472,0,,
26254,53.0927277,-27.7137775,1,0.002082,514171000.0,0.4663,0.403256,0.956217,1.59881,0,,
26259,53.039917,-27.7116394,1,0.006365,4005540000.0,0.6961,1.98895,3.81406,5.47743,0,,
26261,53.0821304,-27.7137566,1,0.01323,110425000000.0,2.0776,0.940016,1.57692,1.80384,0,,
26263,53.0420647,-27.7138767,1,0.003299,2945290000.0,0.8041,0.267086,0.50376,0.737771,0,,
26266,53.1414337,-27.7141094,1,0.009469,49720800000.0,1.4077,0.349718,0.92208,1.97283,0,,
26267,53.0434036,-27.7142773,1,0.007404,6341690000.0,0.7859,0.0981142,0.390697,0.864162,0,,
26268,53.001255,-27.7147465,1,0.006063,2886800000.0,0.5979,0.0518356,0.0998316,0.178661,0,,
26269,53.0958328,-27.7141666,1,0.009589,11084300000.0,0.9303,0.307372,0.580097,0.831184,0,,
26271,53.0363007,-27.7131081,1,0.0718,755735000000.0,2.3018,1.26879,2.83648,7.5814,0,,
26272,53.1343956,-27.7136555,1,0.009597,286681000000.0,2.8401,0.47215,0.889222,0.907158,0,,
26276,53.1077042,-27.7128124,1,0.01095,16923700000.0,1.0274,0.590884,3.10816,10.4982,0,,
26279,53.0093117,-27.7134666,1,0.03893,49892900000.0,0.9496,2.4548,4.35069,7.21287,0,,
26282,52.9969406,-27.7127209,1,0.01185,74335600.0,0.1109,3.44492,8.21998,12.8188,0,,
26283,53.0288429,-27.7137489,1,0.006777,53249800000.0,2.0139,0.656463,1.19826,1.81201,0,,
26284,53.0495949,-27.7144966,1,0.01038,9084370000.0,0.7938,0.0775724,0.125743,0.242587,0,,
26285,53.0762939,-27.7093048,1,0.008947,3073820000.0,0.5275,5.25051,28.763,84.8005,0,,
26287,53.0088005,-27.7124767,1,0.07328,267972000000.0,1.3003,0.568649,2.54135,12.8975,0,,
26288,52.9945831,-27.714344,1,0.001883,108916000000.0,3.1603,0.340052,0.52691,0.580936,0,,
26290,53.1349106,-27.7140427,1,0.006158,6341670000.0,0.8823,0.224287,0.316096,0.377703,0,,
26291,53.0768051,-27.7144356,1,0.001836,12916400000.0,1.8688,0.30651,0.430647,0.309884,0,,
26292,53.0471916,-27.710537,1,0.004275,2096290000.0,0.6077,0.493616,2.10587,5.44704,0,,
26293,53.1180496,-27.714138,1,0.001626,16067100000.0,2.2369,0.332974,0.519565,0.65565,0,,
26296,53.142704,-27.7143192,1,0.005105,5746240000.0,0.921,0.266512,0.408652,0.383018,0,,
26297,53.1078911,-27.7136631,1,0.0066,1188600000.0,0.4178,0.106041,0.241582,0.397959,0,,
26298,53.0892525,-27.7138824,1,0.00257,4103720000.0,1.0429,0.292978,0.594482,0.906301,0,,
26299,53.1733017,-27.7140751,1,0.00453,11377400000.0,1.1993,0.179648,0.311492,0.361513,0,,
26301,53.0676765,-27.7138519,1,0.003744,2838420000.0,0.7357,0.547166,0.963442,1.49262,0,,
26302,53.1764984,-27.7105579,1,0.0122,5035730000.0,0.5657,5.23097,31.2437,98.5659,0,,
26303,53.1073875,-27.7132454,1,0.0101,13346300000.0,0.9796,0.286079,1.14833,3.44008,0,,
26304,53.0461502,-27.7144356,1,0.008184,214016000000.0,2.7679,0.10508,0.198921,0.231419,0,,
26305,53.1171303,-27.7141056,1,0.003824,27363700000.0,1.6815,0.218722,0.420964,0.553291,0,,
26307,53.0786552,-27.7142963,1,0.0031,249156000000.0,3.2901,0.174605,0.216938,0.24996,0,,
26309,53.0915146,-27.7143974,1,0.00167,1397960000.0,0.7726,0.125721,0.16754,0.145791,0,,
26310,53.1352997,-27.713789,1,0.007598,8782790000.0,0.9273,0.368477,0.546872,0.661993,0,,
26313,53.1076202,-27.7139854,1,0.001194,302106000000.0,4.0222,0.558051,0.899199,1.30879,0,,
26314,53.1505928,-27.7139015,1,0.006753,46358900000.0,1.5817,0.187032,0.595655,1.8546,0,,
26315,53.0830803,-27.7137833,1,0.003373,36262100000.0,2.3135,0.430041,0.692974,0.783261,0,,
26316,53.1290054,-27.7134151,1,0.04346,309462000000.0,1.7242,0.788006,2.0679,4.62558,0,,
26319,53.1124992,-27.7132702,1,0.004082,3094670000.0,0.736,0.368826,0.761317,1.53765,0,,
26322,53.0408401,-27.7115993,1,0.001254,337085000.0,0.4811,0.292243,0.901207,1.83421,0,,
26323,53.0917244,-27.7120533,1,0.2522,1804690000000.0,1.6908,1.19743,3.90363,15.4254,0,0.0,
26327,53.023983,-27.7141991,1,0.001156,23546100000.0,2.6352,0.122119,0.172493,0.189301,0,,
26332,53.0331154,-27.7133789,1,0.03508,419485000000.0,2.3846,0.692735,1.552,3.35736,0,,
26334,53.1672821,-27.7137718,1,0.0008545,352707000.0,0.5679,0.452101,0.735135,0.916162,0,,
26335,53.0616417,-27.7135696,1,0.005983,16780000000.0,1.228,0.374795,0.925363,2.31552,0,,
26338,53.1721344,-27.713768,1,0.003388,12954900000.0,1.3095,0.399978,0.698021,0.885028,0,,
26340,53.0351295,-27.7120686,1,0.02281,4107890000.0,0.414,3.01169,6.80143,11.5483,0,,
26341,53.0385475,-27.7133102,1,0.001944,56176800000.0,2.8212,0.868595,1.01856,1.36734,0,,
26343,53.0204735,-27.7117481,1,0.148,93137300000.0,0.6659,2.91948,10.0018,33.366,0,,
26344,52.993824,-27.7139854,1,0.0002005,3794640000.0,2.5962,0.372907,0.533253,0.670268,0,,
26346,53.1516037,-27.7129078,1,0.01267,66529000000.0,1.4086,1.51129,3.39423,5.48898,0,,
26347,53.1878204,-27.7133923,1,0.006373,4704030000.0,0.7326,0.219341,0.903044,1.99771,0,,
26349,53.17976,-27.7116756,1,0.005489,29605200000.0,1.4129,1.80618,9.10607,24.5459,0,,
26351,53.0773125,-27.7131348,1,0.003841,10336600000.0,1.2204,0.710787,1.30121,2.02063,0,,
26352,53.1035385,-27.7134571,1,0.00429,523592000000.0,3.503,0.695324,1.04967,0.983135,0,,
26353,53.1064301,-27.7134171,1,0.00587,1934920000.0,0.518,0.382688,0.800133,1.35251,0,,
26355,53.1478348,-27.7139511,1,0.002756,14471500000.0,1.4083,0.0504156,0.179214,0.51829,0,,
26356,53.003273,-27.7131863,1,0.006266,30838000000.0,1.3874,0.790174,1.61307,2.75251,0,,
26357,53.1183777,-27.7129326,1,0.06117,540655000000.0,2.2392,1.81206,3.2521,4.8545,0,,
26363,53.0141602,-27.7134247,1,0.001016,790333000.0,0.7463,0.272531,0.526485,0.600644,0,,
26367,53.0434799,-27.71315,1,0.002809,580921000.0,0.4401,0.278209,0.738109,1.66714,0,,
26368,53.0362244,-27.7134914,1,0.08754,709053000000.0,2.0445,0.804396,1.63317,4.23197,0,,
26369,53.1070328,-27.7137337,1,0.00307,5936110000.0,1.0977,0.112626,0.235646,0.30079,0,,
26371,53.0844154,-27.7133865,1,0.004862,79395800000.0,2.5278,0.366495,0.674624,0.843252,0,,
26379,53.1274071,-27.7120609,1,0.007149,50905300000.0,1.728,0.812267,4.85559,13.3748,0,,
26384,53.0827751,-27.7134533,1,0.003602,38724000000.0,2.3094,0.13187,0.192389,0.206146,0,,
26385,53.1628609,-27.7122822,1,0.02054,21594600000.0,0.8951,2.9849,4.82883,7.84764,0,,
26386,53.1487885,-27.7129555,1,0.01964,140712000000.0,1.6651,0.469039,1.0542,2.3373,0,,
26388,53.0747795,-27.7128143,1,0.003426,1679980000.0,0.6063,1.53944,2.69408,3.97578,0,,
26389,53.0156555,-27.7133789,1,0.004677,5528920000.0,0.9443,0.305686,0.531394,0.654721,0,,
26390,53.078064,-27.7129688,1,0.007047,3661360000.0,0.6229,0.239484,0.320161,0.477026,0,,
26392,53.1770401,-27.7112637,1,0.03242,159554000000.0,1.3781,1.86742,6.39362,16.9336,0,,
26393,53.1497421,-27.7134399,1,0.01082,72155100000.0,1.549,0.0566957,0.265056,0.702331,0,,
26394,53.0596237,-27.711895,1,0.06242,142569000000.0,1.1671,0.955444,3.10534,10.5558,0,,
26395,53.0611877,-27.7134686,1,0.005911,341901000000.0,3.1717,0.208996,0.393464,0.684497,0,,
26396,53.1220703,-27.7124596,1,0.1089,168310000000.0,1.0323,0.75778,2.76414,9.71303,0,,
26401,53.0475082,-27.7130013,1,0.008047,57458800000.0,1.6483,0.253657,0.559347,1.03569,0,,
26402,52.9927292,-27.7125549,1,0.005954,7211150000.0,0.9552,0.580344,1.41734,2.82691,0,,
26406,53.1838608,-27.7131996,1,0.0006245,460956000.0,0.7278,0.151318,0.39288,0.658304,0,,
26409,53.0221786,-27.7126503,1,0.0318,450422000000.0,2.4699,0.554761,1.4734,4.39858,0,,
26413,53.1264229,-27.7111969,1,0.02385,167393000000.0,1.6088,2.75065,5.79414,8.50848,0,,
26417,53.1545334,-27.7134647,1,0.001165,19708600000.0,2.5474,0.161867,0.238802,0.218849,0,,
26419,53.0542183,-27.7136517,1,0.001559,1391850000.0,0.802,0.074085,0.131622,0.142257,0,,
26420,53.1369896,-27.7128506,1,0.009694,83418100000.0,2.1067,1.10764,1.39211,1.73964,0,,
26424,53.1494484,-27.7123718,1,0.00364,25884200000.0,1.6281,0.240359,1.0665,2.77247,0,,
26425,53.0894775,-27.7115574,1,0.3404,2438820000000.0,1.6749,0.633484,3.35884,21.7097,0,,
26433,53.134407,-27.7131786,1,0.005686,124134000000.0,2.6688,0.270276,0.471083,0.867698,0,,
26435,53.1849823,-27.7126122,1,0.08754,609142000000.0,1.819,0.485552,1.44092,4.29739,0,,
26438,53.03088,-27.7133217,1,0.003319,484483000000.0,3.6169,0.22679,0.361933,0.371785,0,,
26439,53.1482773,-27.7119713,1,0.0001083,70040800.0,0.6858,0.518094,1.08142,1.8365,0,,
26448,53.1062088,-27.712822,1,0.005328,77879900000.0,2.4763,0.271475,0.335706,0.422841,0,,
26453,53.1611481,-27.7131481,1,0.0003977,558835000.0,0.9969,0.241996,0.37596,0.461824,0,,
26454,53.1065331,-27.7130909,1,0.008489,3378800000.0,0.5569,0.0866838,0.180129,0.426853,0,,
26456,53.1723137,-27.7128048,1,0.002918,1161420000.0,0.5607,0.486045,0.81975,0.973064,0,,
26457,53.0146027,-27.7125359,1,0.01477,125315000000.0,2.0884,0.890714,1.42387,2.13957,0,,
26460,53.1068954,-27.7130146,1,0.01915,83944200000.0,1.3469,0.0703623,0.194418,0.40033,0,,
26465,53.1677208,-27.713274,1,0.002925,76490200000.0,2.7729,0.230939,0.331661,0.85278,0,,
26468,53.1056862,-27.7128124,1,0.006065,4598030000.0,0.7365,0.238841,0.387263,0.263393,0,,
26476,53.0223541,-27.7120781,1,0.008017,36626600000.0,1.3523,0.296189,0.55865,0.82158,0,,
26479,52.9992714,-27.7113762,1,0.02418,23062200000.0,0.8338,1.49702,4.73185,11.432,0,,
26484,53.0903854,-27.7117424,1,0.02038,332802000000.0,2.5307,0.373146,1.579,5.3977,0,,
26486,53.0768776,-27.7128487,1,0.001285,21738700000.0,2.5502,0.355002,0.432462,0.583379,0,,
26487,52.9982147,-27.7126637,1,0.0004176,12067600000.0,2.8174,0.344312,0.531259,0.459944,0,,
26488,53.0812416,-27.7122421,1,0.003,1030680000.0,0.5244,0.289229,0.500485,0.641944,0,,
26489,53.0901909,-27.7121868,1,0.006742,127598000000.0,2.6062,0.794295,1.36301,1.65424,0,,
26491,53.1558113,-27.7119484,1,0.000524,26084600.0,0.257,0.949068,2.47351,4.12094,0,,
26492,53.0340462,-27.7112541,1,0.06798,685252000000.0,2.2535,2.11614,4.69271,9.14536,0,,
26494,53.1261673,-27.7129765,1,0.001433,10243000000.0,1.6968,0.107846,0.173651,0.234628,0,,
26498,53.1253471,-27.7119045,1,0.008883,62492600000.0,1.8601,1.10903,2.12401,3.44289,0,,
26503,53.1495934,-27.7113686,1,0.01258,89456800000.0,1.6261,0.726349,4.66174,17.9711,0,,
26504,53.1762123,-27.7123833,1,0.03404,375532000000.0,2.3228,0.509438,1.14663,2.73995,0,,
26506,53.1459351,-27.7123451,1,0.003231,22859700000.0,1.6226,0.408278,0.83981,1.25998,0,,
26508,53.1030273,-27.712347,1,0.003082,667972000000.0,3.882,0.449861,1.2368,2.74034,0,,
26509,53.122818,-27.7112122,1,0.004514,31681900000.0,1.602,0.542101,1.24674,2.33118,0,,
26516,53.0716324,-27.7123413,1,0.003954,96297000000.0,2.7234,0.431108,0.682648,0.833246,0,,
26519,53.0391579,-27.7100353,1,0.00812,5840330000.0,0.7261,1.54993,7.92875,25.8908,0,,0.0
26520,53.0105591,-27.7123795,1,0.001932,2714780000.0,0.9966,0.163798,0.294246,0.386199,0,,
26521,53.112175,-27.7110386,1,0.1798,1249770000000.0,1.5931,2.59717,5.67117,12.7039,0,,
26527,53.1618156,-27.712677,1,0.005562,39604900000.0,1.7235,0.0775727,0.175457,0.337987,0,,
26528,53.041111,-27.7120972,1,0.002569,2416070000.0,0.8304,0.0323007,0.130227,0.609525,0,,
26533,53.013279,-27.7121201,1,0.005547,50490400000.0,2.1668,0.631828,1.13424,1.77136,0,,
26534,53.1707802,-27.7107983,1,0.03228,169499000000.0,1.4076,1.20571,3.44042,8.59282,0,,
26535,53.1007118,-27.7120361,1,0.032853,313356000000.0,2.2091,0.303569,0.537777,0.74606,0,,
26541,53.0469475,-27.711174,1,0.0009067,254145000.0,0.4926,0.334658,1.38578,3.02968,0,,
26544,53.1412354,-27.7105408,1,0.1242,64529800000.0,0.5746,6.61521,13.0766,26.5467,0,,
26548,53.1421394,-27.7112293,1,0.00649,45111100000.0,1.5924,0.31944,1.4775,3.92161,0,,
26552,53.1013985,-27.7117157,1,0.06833,612506000000.0,2.1435,0.163353,0.888819,4.93703,0,,
26554,53.0339699,-27.7117558,1,0.007569,28942000000.0,1.3063,0.898045,1.56303,2.18194,0,,
26555,53.0259819,-27.7119389,1,0.00584,1851150000.0,0.5164,0.517738,0.833366,0.93778,0,,
26557,53.0755463,-27.7122726,1,0.0007589,118468000.0,0.3998,0.114713,0.222637,0.334429,0,,
26559,53.0515747,-27.7120457,1,0.001903,27816300000.0,2.4773,0.435105,0.771577,1.21288,0,,
26561,53.1049652,-27.712019,1,0.003762,2304570000.0,0.668,0.332294,0.590009,0.75705,0,,
26563,53.045929,-27.7115822,1,0.0918,1168600000000.0,2.4124,0.302924,1.34301,5.16293,0,,
26568,53.0106392,-27.712122,1,0.001409,2641840000.0,1.0958,0.260515,0.310401,0.324024,0,,
26569,53.1108818,-27.7114315,1,0.01376,20589100000.0,1.0204,0.890594,1.63383,2.72252,0,,
26570,53.1212578,-27.7123451,1,0.008722,61709100000.0,1.6165,0.100306,0.163812,0.186109,0,,
26575,53.0436783,-27.7119732,1,0.002217,43449100000.0,2.6246,0.336261,0.520327,0.765539,0,,
26578,53.1709709,-27.7114449,1,0.01376,13482300000.0,0.8564,0.673575,1.3589,2.13295,0,,
26579,53.1008072,-27.711771,1,0.00433,39968100000.0,2.1741,0.28308,0.574197,0.754759,0,,
26587,53.0474548,-27.7114658,1,0.0008818,268374000.0,0.5079,0.102138,0.369334,0.631349,0,,
26589,53.1736832,-27.7123547,1,0.00396,8563170000.0,1.1481,0.359238,0.383712,0.250736,0,,
26592,53.1033897,-27.7112827,1,0.00738,66153900000.0,2.1465,0.797697,1.12333,1.03773,0,,
26593,53.1830368,-27.7089863,1,0.01909,100240000000.0,1.4103,1.8883,14.4895,47.2288,0,,
26595,53.1203651,-27.7119656,1,0.005986,39918700000.0,1.554,0.278986,0.312048,0.353006,0,,
26598,53.0404701,-27.7107162,1,0.02221,1284660000000.0,3.1663,1.92571,2.46319,4.40878,0,,
26601,53.015461,-27.711895,1,0.002091,995597000.0,0.5989,0.147921,0.248668,0.277633,0,,
26603,53.086071,-27.7095528,1,0.4958,3451700000000.0,1.8128,1.28501,5.19685,24.1212,0,0.0,
26604,53.0780106,-27.7122211,1,0.006068,1606850000000.0,4.1206,0.185799,0.401357,0.25018,0,,
26607,53.1078491,-27.7106514,1,0.00772,52350600000.0,1.5673,0.70562,1.1178,1.26609,0,,
26608,53.1680031,-27.7113457,1,0.003707,90281500000.0,2.7354,1.3603,1.64462,1.78833,0,,
26611,53.1055565,-27.7114143,1,0.006329,44283600000.0,1.8444,0.370285,0.533983,0.521936,0,,
26612,53.1113052,-27.7116909,1,0.00877,221038000000.0,2.7509,0.320995,0.521859,0.374773,0,,
26616,53.1812668,-27.7114735,1,0.007836,990743000000.0,3.5211,0.484096,0.616859,0.605952,0,,
26617,53.0837784,-27.7112617,1,0.005684,6570330000.0,0.9345,0.36567,0.644206,0.865593,0,,
